영업일,결제시각,주문금액,결제수단,메뉴,수량,취소환불액
2025-10-30,12:04,12000,카드,계란말이 추가,2,0
2025-10-30,12:05,34000,카드,소복 정식,2,0
2025-10-30,12:17,26000,카드,보리굴비 정식,1,0
2025-10-30,12:32,26000,카드,보리굴비 정식,1,0
2025-10-30,12:55,6000,카드,계란말이 추가,1,0
2025-10-30,13:07,26000,카드,들기름 고등어 한상,2,0
2025-10-30,13:11,9000,카드,동치미 국수,1,0
2025-10-30,13:12,13000,카드,들기름 고등어 한상,1,0
2025-10-30,13:14,15000,카드,제철 반상,1,0
2025-10-30,13:22,17000,현금,소복 정식,1,0
2025-10-30,13:43,17000,현금,소복 정식,1,0
2025-10-30,13:52,13000,카드,들기름 고등어 한상,1,0
2025-10-30,17:11,13000,카드,들기름 고등어 한상,1,0
2025-10-30,17:21,13000,카드,들기름 고등어 한상,1,0
2025-10-30,17:34,42000,카드,묵은지 김치찜,2,0
2025-10-30,18:13,12000,카드,계란말이 추가,2,0
2025-10-30,18:23,17000,간편결제,소복 정식,1,0
2025-10-30,18:39,26000,카드,보리굴비 정식,1,0
2025-10-30,18:57,9000,카드,동치미 국수,1,0
2025-10-30,19:14,9000,카드,동치미 국수,1,0
2025-10-30,19:19,30000,카드,제철 반상,2,0
2025-10-30,19:27,42000,카드,묵은지 김치찜,2,0
2025-10-30,19:29,15000,카드,제철 반상,1,0
2025-10-30,19:42,30000,카드,제철 반상,2,0
2025-10-30,19:44,17000,간편결제,소복 정식,1,0
2025-10-30,20:04,21000,카드,묵은지 김치찜,1,0
2025-10-30,20:17,13000,카드,들기름 고등어 한상,1,0
2025-10-30,20:20,17000,카드,소복 정식,1,0
2025-10-30,20:40,42000,카드,묵은지 김치찜,2,0
2025-10-30,20:51,26000,카드,보리굴비 정식,1,0
2025-10-30,20:55,9000,현금,동치미 국수,1,0
2025-10-31,11:01,17000,간편결제,소복 정식,1,0
2025-10-31,11:24,9000,현금,동치미 국수,1,0
2025-10-31,11:28,15000,카드,제철 반상,1,0
2025-10-31,11:31,9000,카드,동치미 국수,1,0
2025-10-31,11:41,6000,간편결제,계란말이 추가,1,0
2025-10-31,12:08,17000,카드,소복 정식,1,0
2025-10-31,12:14,6000,간편결제,계란말이 추가,1,0
2025-10-31,12:21,45000,카드,제철 반상,3,0
2025-10-31,12:22,6000,카드,계란말이 추가,1,0
2025-10-31,12:22,13000,카드,들기름 고등어 한상,1,0
2025-10-31,12:45,17000,현금,소복 정식,1,0
2025-10-31,13:00,12000,간편결제,계란말이 추가,2,0
2025-10-31,13:20,26000,카드,보리굴비 정식,1,0
2025-10-31,13:22,21000,간편결제,묵은지 김치찜,1,0
2025-10-31,13:32,17000,간편결제,소복 정식,1,0
2025-10-31,13:41,13000,카드,들기름 고등어 한상,1,0
2025-10-31,13:48,13000,카드,들기름 고등어 한상,1,0
2025-10-31,17:02,21000,카드,묵은지 김치찜,1,0
2025-10-31,17:03,15000,현금,제철 반상,1,0
2025-10-31,17:07,26000,카드,보리굴비 정식,1,0
2025-10-31,17:11,30000,카드,제철 반상,2,0
2025-10-31,17:12,9000,간편결제,동치미 국수,1,0
2025-10-31,17:31,26000,간편결제,보리굴비 정식,1,0
2025-10-31,18:09,13000,카드,들기름 고등어 한상,1,0
2025-10-31,18:16,17000,간편결제,소복 정식,1,0
2025-10-31,18:26,26000,현금,보리굴비 정식,1,0
2025-10-31,18:30,17000,카드,소복 정식,1,0
2025-10-31,18:36,26000,현금,들기름 고등어 한상,2,0
2025-10-31,18:51,17000,카드,소복 정식,1,0
2025-10-31,19:04,45000,카드,제철 반상,3,0
2025-10-31,19:08,26000,카드,보리굴비 정식,1,0
2025-10-31,19:11,26000,카드,보리굴비 정식,1,0
2025-10-31,19:26,26000,카드,보리굴비 정식,1,0
2025-10-31,19:36,6000,현금,계란말이 추가,1,0
2025-10-31,19:44,6000,현금,계란말이 추가,1,0
2025-10-31,20:20,15000,카드,제철 반상,1,0
2025-10-31,20:31,12000,간편결제,계란말이 추가,2,0
2025-10-31,20:32,34000,카드,소복 정식,2,0
2025-10-31,20:34,52000,카드,보리굴비 정식,2,0
2025-11-01,11:02,9000,카드,동치미 국수,1,0
2025-11-01,11:09,17000,카드,소복 정식,1,0
2025-11-01,11:19,51000,카드,소복 정식,3,0
2025-11-01,11:27,12000,간편결제,계란말이 추가,2,0
2025-11-01,11:28,27000,카드,동치미 국수,3,0
2025-11-01,11:49,26000,카드,보리굴비 정식,1,0
2025-11-01,12:19,15000,카드,제철 반상,1,0
2025-11-01,12:31,21000,간편결제,묵은지 김치찜,1,0
2025-11-01,12:46,15000,카드,제철 반상,1,0
2025-11-01,12:48,30000,카드,제철 반상,2,0
2025-11-01,13:35,13000,카드,들기름 고등어 한상,1,0
2025-11-01,13:41,6000,카드,계란말이 추가,1,0
2025-11-01,13:43,26000,현금,보리굴비 정식,1,0
2025-11-01,17:00,52000,카드,보리굴비 정식,2,0
2025-11-01,17:07,17000,카드,소복 정식,1,0
2025-11-01,17:11,15000,간편결제,제철 반상,1,0
2025-11-01,17:21,21000,카드,묵은지 김치찜,1,0
2025-11-01,17:50,42000,현금,묵은지 김치찜,2,0
2025-11-01,17:51,6000,카드,계란말이 추가,1,0
2025-11-01,17:52,9000,카드,동치미 국수,1,9000
2025-11-01,18:00,13000,카드,들기름 고등어 한상,1,0
2025-11-01,18:15,18000,현금,동치미 국수,2,0
2025-11-01,18:31,26000,카드,들기름 고등어 한상,2,0
2025-11-01,18:57,26000,카드,보리굴비 정식,1,0
2025-11-01,19:13,18000,카드,동치미 국수,2,0
2025-11-01,19:17,52000,간편결제,보리굴비 정식,2,0
2025-11-01,19:24,6000,간편결제,계란말이 추가,1,0
2025-11-01,19:30,42000,카드,묵은지 김치찜,2,0
2025-11-01,19:38,18000,현금,동치미 국수,2,0
2025-11-01,19:39,15000,카드,제철 반상,1,0
2025-11-01,19:42,17000,카드,소복 정식,1,0
2025-11-01,20:03,17000,카드,소복 정식,1,0
2025-11-01,20:14,13000,카드,들기름 고등어 한상,1,0
2025-11-01,20:16,18000,카드,동치미 국수,2,0
2025-11-01,20:18,21000,카드,묵은지 김치찜,1,0
2025-11-01,20:18,12000,카드,계란말이 추가,2,0
2025-11-01,20:24,13000,현금,들기름 고등어 한상,1,0
2025-11-01,20:53,6000,카드,계란말이 추가,1,0
2025-11-02,11:07,17000,카드,소복 정식,1,0
2025-11-02,11:12,6000,카드,계란말이 추가,1,0
2025-11-02,11:12,9000,카드,동치미 국수,1,0
2025-11-02,11:23,21000,카드,묵은지 김치찜,1,0
2025-11-02,11:32,17000,카드,소복 정식,1,0
2025-11-02,11:39,52000,카드,보리굴비 정식,2,0
2025-11-02,11:49,18000,카드,동치미 국수,2,0
2025-11-02,11:56,13000,카드,들기름 고등어 한상,1,0
2025-11-02,12:06,9000,간편결제,동치미 국수,1,0
2025-11-02,12:17,30000,간편결제,제철 반상,2,0
2025-11-02,12:18,21000,카드,묵은지 김치찜,1,0
2025-11-02,12:32,21000,카드,묵은지 김치찜,1,0
2025-11-02,12:55,15000,카드,제철 반상,1,0
2025-11-02,13:02,26000,카드,보리굴비 정식,1,0
2025-11-02,13:03,13000,카드,들기름 고등어 한상,1,0
2025-11-02,13:13,17000,카드,소복 정식,1,0
2025-11-02,13:36,9000,카드,동치미 국수,1,0
2025-11-02,13:46,9000,카드,동치미 국수,1,0
2025-11-02,17:50,6000,간편결제,계란말이 추가,1,0
2025-11-02,18:16,17000,카드,소복 정식,1,0
2025-11-02,19:02,15000,카드,제철 반상,1,0
2025-11-02,19:33,18000,카드,동치미 국수,2,0
2025-11-02,19:55,21000,카드,묵은지 김치찜,1,0
2025-11-02,19:59,6000,카드,계란말이 추가,1,0
2025-11-02,20:07,26000,카드,들기름 고등어 한상,2,0
2025-11-02,20:14,15000,간편결제,제철 반상,1,0
2025-11-02,20:34,15000,카드,제철 반상,1,0
2025-11-02,20:48,6000,간편결제,계란말이 추가,1,0
2025-11-02,20:49,9000,카드,동치미 국수,1,0
2025-11-03,11:44,26000,카드,보리굴비 정식,1,0
2025-11-03,11:44,9000,카드,동치미 국수,1,0
2025-11-03,11:57,30000,카드,제철 반상,2,0
2025-11-03,12:07,13000,카드,들기름 고등어 한상,1,0
2025-11-03,12:25,9000,카드,동치미 국수,1,0
2025-11-03,12:27,9000,카드,동치미 국수,1,0
2025-11-03,12:29,15000,간편결제,제철 반상,1,0
2025-11-03,12:37,21000,카드,묵은지 김치찜,1,0
2025-11-03,13:06,21000,카드,묵은지 김치찜,1,0
2025-11-03,13:24,13000,카드,들기름 고등어 한상,1,0
2025-11-03,13:31,17000,카드,소복 정식,1,0
2025-11-03,13:34,18000,카드,동치미 국수,2,0
2025-11-03,13:35,6000,카드,계란말이 추가,1,0
2025-11-03,17:08,42000,카드,묵은지 김치찜,2,0
2025-11-03,17:18,78000,카드,보리굴비 정식,3,0
2025-11-03,17:25,12000,카드,계란말이 추가,2,0
2025-11-03,17:51,9000,카드,동치미 국수,1,0
2025-11-03,17:57,13000,카드,들기름 고등어 한상,1,0
2025-11-03,17:59,26000,카드,보리굴비 정식,1,0
2025-11-03,18:05,21000,카드,묵은지 김치찜,1,0
2025-11-03,19:27,39000,카드,들기름 고등어 한상,3,0
2025-11-03,20:02,51000,카드,소복 정식,3,0
2025-11-03,20:09,17000,카드,소복 정식,1,0
2025-11-03,20:28,15000,간편결제,제철 반상,1,0
2025-11-03,20:39,39000,카드,들기름 고등어 한상,3,0
2025-11-03,20:43,15000,간편결제,제철 반상,1,0
2025-11-04,11:18,26000,카드,보리굴비 정식,1,0
2025-11-04,11:28,9000,카드,동치미 국수,1,0
2025-11-04,11:33,17000,카드,소복 정식,1,0
2025-11-04,11:41,9000,간편결제,동치미 국수,1,0
2025-11-04,11:47,26000,카드,들기름 고등어 한상,2,0
2025-11-04,11:49,26000,카드,보리굴비 정식,1,0
2025-11-04,11:58,6000,카드,계란말이 추가,1,0
2025-11-04,12:00,13000,카드,들기름 고등어 한상,1,0
2025-11-04,12:47,26000,카드,보리굴비 정식,1,0
2025-11-04,12:55,6000,카드,계란말이 추가,1,0
2025-11-04,12:57,17000,간편결제,소복 정식,1,0
2025-11-04,13:10,26000,카드,보리굴비 정식,1,0
2025-11-04,13:12,15000,카드,제철 반상,1,0
2025-11-04,13:12,15000,카드,제철 반상,1,0
2025-11-04,13:26,15000,현금,제철 반상,1,0
2025-11-04,13:27,51000,카드,소복 정식,3,0
2025-11-04,13:28,52000,카드,보리굴비 정식,2,0
2025-11-04,13:39,9000,카드,동치미 국수,1,0
2025-11-04,13:42,15000,현금,제철 반상,1,0
2025-11-04,13:54,17000,카드,소복 정식,1,0
2025-11-04,17:19,13000,카드,들기름 고등어 한상,1,0
2025-11-04,18:13,9000,간편결제,동치미 국수,1,0
2025-11-04,18:19,6000,카드,계란말이 추가,1,0
2025-11-04,18:42,21000,카드,묵은지 김치찜,1,0
2025-11-04,18:54,26000,카드,들기름 고등어 한상,2,0
2025-11-04,19:14,17000,현금,소복 정식,1,0
2025-11-04,19:28,15000,간편결제,제철 반상,1,0
2025-11-04,19:36,13000,간편결제,들기름 고등어 한상,1,0
2025-11-04,19:43,34000,현금,소복 정식,2,0
2025-11-04,20:26,21000,카드,묵은지 김치찜,1,0
2025-11-04,20:53,21000,카드,묵은지 김치찜,1,0
2025-11-05,11:14,13000,현금,들기름 고등어 한상,1,0
2025-11-05,11:17,18000,카드,동치미 국수,2,0
2025-11-05,11:23,26000,카드,보리굴비 정식,1,0
2025-11-05,11:41,15000,카드,제철 반상,1,0
2025-11-05,12:16,13000,간편결제,들기름 고등어 한상,1,0
2025-11-05,12:32,34000,카드,소복 정식,2,0
2025-11-05,13:01,26000,카드,보리굴비 정식,1,26000
2025-11-05,13:04,26000,현금,보리굴비 정식,1,0
2025-11-05,13:08,42000,카드,묵은지 김치찜,2,0
2025-11-05,13:16,26000,간편결제,들기름 고등어 한상,2,26000
2025-11-05,13:22,26000,카드,보리굴비 정식,1,0
2025-11-05,13:37,13000,카드,들기름 고등어 한상,1,0
2025-11-05,13:44,12000,카드,계란말이 추가,2,0
2025-11-05,17:33,26000,카드,보리굴비 정식,1,0
2025-11-05,17:44,63000,카드,묵은지 김치찜,3,0
2025-11-05,18:26,42000,카드,묵은지 김치찜,2,0
2025-11-05,18:38,6000,카드,계란말이 추가,1,0
2025-11-05,18:50,6000,카드,계란말이 추가,1,0
2025-11-05,19:07,34000,카드,소복 정식,2,0
2025-11-05,19:39,13000,카드,들기름 고등어 한상,1,0
2025-11-05,20:04,9000,카드,동치미 국수,1,0
2025-11-05,20:14,13000,카드,들기름 고등어 한상,1,0
2025-11-05,20:51,26000,카드,들기름 고등어 한상,2,0
2025-11-05,20:55,30000,카드,제철 반상,2,0
2025-11-05,20:58,26000,카드,보리굴비 정식,1,0
2025-11-06,11:46,26000,간편결제,보리굴비 정식,1,0
2025-11-06,11:56,30000,간편결제,제철 반상,2,0
2025-11-06,12:10,9000,카드,동치미 국수,1,0
2025-11-06,12:42,17000,카드,소복 정식,1,0
2025-11-06,12:46,6000,카드,계란말이 추가,1,0
2025-11-06,12:47,13000,카드,들기름 고등어 한상,1,0
2025-11-06,12:50,15000,카드,제철 반상,1,0
2025-11-06,13:15,17000,카드,소복 정식,1,0
2025-11-06,13:17,39000,카드,들기름 고등어 한상,3,0
2025-11-06,13:18,15000,간편결제,제철 반상,1,0
2025-11-06,13:21,6000,간편결제,계란말이 추가,1,0
2025-11-06,13:22,26000,카드,보리굴비 정식,1,0
2025-11-06,13:28,26000,간편결제,보리굴비 정식,1,0
2025-11-06,13:31,17000,카드,소복 정식,1,0
2025-11-06,13:38,21000,간편결제,묵은지 김치찜,1,0
2025-11-06,13:41,17000,간편결제,소복 정식,1,0
2025-11-06,13:49,13000,카드,들기름 고등어 한상,1,0
2025-11-06,13:50,52000,카드,보리굴비 정식,2,0
2025-11-06,13:57,21000,카드,묵은지 김치찜,1,0
2025-11-06,17:12,30000,카드,제철 반상,2,0
2025-11-06,17:27,21000,카드,묵은지 김치찜,1,0
2025-11-06,17:36,15000,카드,제철 반상,1,0
2025-11-06,17:38,18000,카드,동치미 국수,2,0
2025-11-06,17:51,13000,카드,들기름 고등어 한상,1,0
2025-11-06,17:54,21000,간편결제,묵은지 김치찜,1,21000
2025-11-06,17:58,18000,카드,계란말이 추가,3,0
2025-11-06,18:08,42000,카드,묵은지 김치찜,2,0
2025-11-06,19:04,6000,카드,계란말이 추가,1,0
2025-11-06,19:07,15000,현금,제철 반상,1,0
2025-11-06,19:10,17000,카드,소복 정식,1,0
2025-11-06,20:08,13000,카드,들기름 고등어 한상,1,0
2025-11-06,20:14,17000,카드,소복 정식,1,0
2025-11-06,20:23,21000,카드,묵은지 김치찜,1,0
2025-11-06,20:26,30000,카드,제철 반상,2,0
2025-11-06,20:40,6000,간편결제,계란말이 추가,1,0
2025-11-06,20:41,17000,카드,소복 정식,1,0
2025-11-06,20:57,12000,간편결제,계란말이 추가,2,0
2025-11-07,11:05,15000,카드,제철 반상,1,0
2025-11-07,11:08,21000,카드,묵은지 김치찜,1,0
2025-11-07,11:09,26000,카드,보리굴비 정식,1,0
2025-11-07,11:19,17000,카드,소복 정식,1,0
2025-11-07,11:20,30000,현금,제철 반상,2,0
2025-11-07,11:24,13000,카드,들기름 고등어 한상,1,0
2025-11-07,11:37,26000,카드,보리굴비 정식,1,0
2025-11-07,11:43,21000,간편결제,묵은지 김치찜,1,0
2025-11-07,11:44,26000,카드,들기름 고등어 한상,2,0
2025-11-07,12:21,21000,간편결제,묵은지 김치찜,1,0
2025-11-07,12:23,13000,카드,들기름 고등어 한상,1,0
2025-11-07,12:52,6000,카드,계란말이 추가,1,0
2025-11-07,12:54,17000,카드,소복 정식,1,0
2025-11-07,12:59,9000,카드,동치미 국수,1,0
2025-11-07,13:15,9000,카드,동치미 국수,1,0
2025-11-07,13:26,15000,카드,제철 반상,1,0
2025-11-07,13:43,13000,카드,들기름 고등어 한상,1,0
2025-11-07,13:45,17000,카드,소복 정식,1,0
2025-11-07,13:49,34000,카드,소복 정식,2,0
2025-11-07,13:53,13000,카드,들기름 고등어 한상,1,0
2025-11-07,17:11,26000,카드,보리굴비 정식,1,0
2025-11-07,17:50,26000,카드,보리굴비 정식,1,0
2025-11-07,17:53,17000,카드,소복 정식,1,0
2025-11-07,17:56,17000,카드,소복 정식,1,0
2025-11-07,18:15,18000,카드,동치미 국수,2,0
2025-11-07,18:27,9000,간편결제,동치미 국수,1,0
2025-11-07,19:03,42000,현금,묵은지 김치찜,2,0
2025-11-07,19:04,9000,카드,동치미 국수,1,0
2025-11-07,19:15,6000,간편결제,계란말이 추가,1,0
2025-11-07,19:22,17000,간편결제,소복 정식,1,0
2025-11-07,19:30,17000,간편결제,소복 정식,1,0
2025-11-07,19:33,42000,카드,묵은지 김치찜,2,0
2025-11-07,19:39,26000,간편결제,보리굴비 정식,1,0
2025-11-07,19:41,13000,카드,들기름 고등어 한상,1,0
2025-11-07,20:11,13000,간편결제,들기름 고등어 한상,1,0
2025-11-07,20:12,15000,카드,제철 반상,1,0
2025-11-07,20:21,30000,카드,제철 반상,2,0
2025-11-07,20:23,9000,간편결제,동치미 국수,1,0
2025-11-07,20:41,78000,카드,보리굴비 정식,3,0
2025-11-07,20:44,34000,간편결제,소복 정식,2,0
2025-11-07,20:52,17000,카드,소복 정식,1,0
2025-11-07,20:59,6000,카드,계란말이 추가,1,0
2025-11-08,11:12,17000,카드,소복 정식,1,0
2025-11-08,11:26,15000,카드,제철 반상,1,0
2025-11-08,11:29,6000,카드,계란말이 추가,1,0
2025-11-08,11:54,63000,카드,묵은지 김치찜,3,0
2025-11-08,11:55,52000,카드,보리굴비 정식,2,0
2025-11-08,12:09,6000,현금,계란말이 추가,1,0
2025-11-08,12:10,15000,카드,제철 반상,1,0
2025-11-08,12:12,21000,카드,묵은지 김치찜,1,0
2025-11-08,12:17,26000,카드,보리굴비 정식,1,0
2025-11-08,12:20,17000,카드,소복 정식,1,0
2025-11-08,12:38,26000,카드,보리굴비 정식,1,0
2025-11-08,12:55,17000,카드,소복 정식,1,0
2025-11-08,13:02,26000,카드,보리굴비 정식,1,0
2025-11-08,13:04,6000,카드,계란말이 추가,1,0
2025-11-08,13:04,26000,카드,보리굴비 정식,1,0
2025-11-08,13:21,15000,현금,제철 반상,1,0
2025-11-08,13:22,15000,카드,제철 반상,1,0
2025-11-08,13:29,15000,카드,제철 반상,1,0
2025-11-08,13:43,15000,카드,제철 반상,1,0
2025-11-08,17:14,34000,카드,소복 정식,2,0
2025-11-08,17:37,6000,간편결제,계란말이 추가,1,0
2025-11-08,17:53,17000,카드,소복 정식,1,0
2025-11-08,18:34,9000,간편결제,동치미 국수,1,0
2025-11-08,18:47,6000,카드,계란말이 추가,1,0
2025-11-08,18:50,13000,간편결제,들기름 고등어 한상,1,0
2025-11-08,18:55,9000,카드,동치미 국수,1,0
2025-11-08,19:33,26000,카드,보리굴비 정식,1,0
2025-11-08,20:09,18000,카드,동치미 국수,2,0
2025-11-08,20:28,6000,카드,계란말이 추가,1,0
2025-11-08,20:51,6000,카드,계란말이 추가,1,0
2025-11-08,20:58,6000,간편결제,계란말이 추가,1,0
2025-11-09,11:21,15000,카드,제철 반상,1,0
2025-11-09,11:26,15000,카드,제철 반상,1,0
2025-11-09,11:30,6000,간편결제,계란말이 추가,1,0
2025-11-09,11:32,34000,카드,소복 정식,2,0
2025-11-09,11:59,21000,카드,묵은지 김치찜,1,0
2025-11-09,12:00,13000,카드,들기름 고등어 한상,1,0
2025-11-09,12:42,9000,카드,동치미 국수,1,0
2025-11-09,12:50,15000,카드,제철 반상,1,0
2025-11-09,12:51,26000,현금,보리굴비 정식,1,0
2025-11-09,17:01,6000,현금,계란말이 추가,1,0
2025-11-09,17:15,6000,카드,계란말이 추가,1,0
2025-11-09,17:18,6000,현금,계란말이 추가,1,0
2025-11-09,17:18,17000,카드,소복 정식,1,0
2025-11-09,17:57,9000,현금,동치미 국수,1,0
2025-11-09,18:07,21000,현금,묵은지 김치찜,1,0
2025-11-09,18:08,21000,카드,묵은지 김치찜,1,0
2025-11-09,18:19,26000,카드,보리굴비 정식,1,0
2025-11-09,18:46,39000,간편결제,들기름 고등어 한상,3,0
2025-11-09,19:07,17000,카드,소복 정식,1,0
2025-11-09,19:24,21000,카드,묵은지 김치찜,1,0
2025-11-09,20:06,18000,카드,동치미 국수,2,0
2025-11-09,20:21,13000,카드,들기름 고등어 한상,1,0
2025-11-09,20:36,6000,간편결제,계란말이 추가,1,0
2025-11-09,20:44,21000,카드,묵은지 김치찜,1,0
2025-11-11,11:07,52000,간편결제,보리굴비 정식,2,0
2025-11-11,11:26,6000,카드,계란말이 추가,1,0
2025-11-11,11:28,9000,카드,동치미 국수,1,0
2025-11-11,12:15,6000,카드,계란말이 추가,1,0
2025-11-11,12:21,13000,카드,들기름 고등어 한상,1,0
2025-11-11,12:29,26000,카드,보리굴비 정식,1,0
2025-11-11,13:15,26000,카드,들기름 고등어 한상,2,0
2025-11-11,13:16,26000,현금,보리굴비 정식,1,0
2025-11-11,13:53,6000,카드,계란말이 추가,1,0
2025-11-11,17:02,15000,간편결제,제철 반상,1,0
2025-11-11,17:06,15000,카드,제철 반상,1,0
2025-11-11,17:25,39000,카드,들기름 고등어 한상,3,0
